mode_rank,eigen_index,vtk_w_field,lambda_real,lambda_imag,node_row,x,y,w,phi_1,phi_2
1,1,w1,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-6.592779232583992e-23,-4.495423868480082e-21,9.786000446418089e-21
1,1,w1,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-4.0912392999881494e-21,2.7890422317567235e-20,-4.857036985264822e-20
1,1,w1,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-1.2578851353893197e-21,-1.0501209889741797e-20,-1.0002784605872915e-19
1,1,w1,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-6.592779232202492e-23,1.066533551770906e-18,-1.0612429751928165e-18
1,1,w1,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-4.091239299986147e-21,1.7938488543720793e-20,-3.861843607860678e-20
1,1,w1,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-1.257885135387102e-21,1.0999020360194305e-19,-2.2051925955009653e-19
1,1,w1,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-6.592779231821383e-23,-3.3200103190384443e-19,3.3729160848208515e-19
1,1,w1,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-4.091239299984144e-21,-2.3033559945247764e-19,2.0965565191778666e-19
1,1,w1,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-1.2578851353848763e-21,3.3063837250308584e-19,-4.411674284509212e-19
2,2,w2,-Inf,0.0,1,0.0,0.0,0.00022433296380119957,0.20937700933490702,-0.21909504441031058
2,2,w2,-Inf,0.0,2,1.0,0.0,0.00022433296380119954,-0.18942118189585205,0.17970314682044883
2,2,w2,-Inf,0.0,3,1.0,1.0,0.0021964371870420063,0.10368217948970562,0.10788915319888621
2,2,w2,-Inf,0.0,4,0.0,1.0,0.002196437187042007,-0.025976092584639905,0.2375474252732326
2,2,w2,-Inf,0.0,5,0.2499999999994109,0.0,0.00022433296380119897,0.0003600342740796822,-0.01007806934948296
2,2,w2,-Inf,0.0,6,0.4999999999986921,0.0,0.00022433296380119908,-0.0005070293900515479,-0.009211005685351692
2,2,w2,-Inf,0.0,7,0.7499999999993406,0.0,0.00022433296380119935,-0.17852540956995505,0.16880737449455174
2,2,w2,-Inf,0.0,8,1.0,0.2499999999994109,0.0005755528435263897,-0.0009143316914682907,0.004715865187479064
2,2,w2,-Inf,0.0,9,1.0,0.4999999999986921,0.004799886788016856,0.07136106886367036,-0.06692215361996304
2,2,w2,-Inf,0.0,10,1.0,0.7499999999993406,0.00022178073233899734,0.14806167234952,-0.18489117494936777
2,2,w2,-Inf,0.0,11,0.7500000000003471,1.0,0.0021964371870420037,0.9481546999100491,-0.7365833672214568
2,2,w2,-Inf,0.0,12,0.5000000000020595,1.0,0.0021964371870420046,0.24675951728982393,-0.03518818460123102
2,2,w2,-Inf,0.0,13,0.2500000000010405,1.0,0.0021964371870420037,0.02225490866208794,0.18931642402650495
2,2,w2,-Inf,0.0,14,0.0,0.7500000000003471,0.0002217807323337561,-0.03181738099398926,-0.005012121605441333
2,2,w2,-Inf,0.0,15,0.0,0.5000000000020595,0.004799886788014469,1.0,-0.9955610847565662
2,2,w2,-Inf,0.0,16,0.0,0.2500000000010405,0.0005755528435413027,-0.012259718999923088,0.016061252495980012
2,2,w2,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.0005755528435375747,0.0015209090751834543,0.002280624420861933
2,2,w2,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.00479988678801507,-0.012965972523759785,0.017404887767261915
2,2,w2,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.000221780732335068,0.06226860481616872,-0.09909810741570357
2,2,w2,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.000575552843533848,0.8043127488475936,-0.8005112153515598
2,2,w2,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.004799886788015669,-0.0018107498910540551,0.006249665134624584
2,2,w2,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.00022178073233637745,-0.07040027114852916,0.03357076854889017
2,2,w2,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.0005755528435301171,-0.2621494337580416,0.26595096725406375
2,2,w2,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.004799886788016267,-0.0759400284768954,0.08037894372053439
2,2,w2,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.0002217807323376905,-0.012682275403368823,-0.02414722719637456
3,3,w3,-Inf,0.0,1,0.0,0.0,0.022727325316697747,0.016428877292451755,-0.007393961345300741
3,3,w3,-Inf,0.0,2,1.0,0.0,0.022727325316697796,-0.1592074123569273,0.16824232830407793
3,3,w3,-Inf,0.0,3,1.0,1.0,0.002224942595569682,-0.13345675938601642,-0.13193911844595482
3,3,w3,-Inf,0.0,4,0.0,1.0,0.002224942595569678,0.7346041221680288,-1.0
3,3,w3,-Inf,0.0,5,0.2499999999994109,0.0,0.022727325316697765,0.3919228776459765,-0.3828879616988255
3,3,w3,-Inf,0.0,6,0.4999999999986921,0.0,0.022727325316697775,0.09793555990607218,-0.08890064395892139
3,3,w3,-Inf,0.0,7,0.7499999999993406,0.0,0.02272732531669779,-0.15124273180142506,0.16027764774857578
3,3,w3,-Inf,0.0,8,1.0,0.2499999999994109,0.015593484968013388,-0.02039146052853711,0.009989921711859357
3,3,w3,-Inf,0.0,9,1.0,0.4999999999986921,0.009797627412644274,0.01631781812110926,-0.0004600755251914844
3,3,w3,-Inf,0.0,10,1.0,0.7499999999993406,-0.0007012334680493504,-0.033095263539862294,0.03567829878002182
3,3,w3,-Inf,0.0,11,0.7500000000003471,1.0,0.002224942595569673,0.19467226344498567,-0.4600681412769569
3,3,w3,-Inf,0.0,12,0.5000000000020595,1.0,0.00222494259556968,-0.18074738695507991,-0.08464849087689132
3,3,w3,-Inf,0.0,13,0.2500000000010405,1.0,0.0022249425955696758,0.14797281884863348,-0.41336869668060466
3,3,w3,-Inf,0.0,14,0.0,0.7500000000003471,-0.0007012334680645972,-0.003648318914676521,0.0062313541542699195
3,3,w3,-Inf,0.0,15,0.0,0.5000000000020595,0.009797627412534541,-0.006460302877624813,0.022318045473630158
3,3,w3,-Inf,0.0,16,0.0,0.2500000000010405,0.015593484967971246,0.002800420326993056,-0.013201959143648596
3,3,w3,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.015593484967981764,-4.280851002420592e-5,-0.010358730306636895
3,3,w3,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.00979762741256197,-0.023910454775212066,0.039768197371195475
3,3,w3,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.0007012334680607828,0.05891499633812616,-0.056331961098391246
3,3,w3,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.015593484967992333,-0.10486531599487797,0.09446377717821122
3,3,w3,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.009797627412589417,-0.01081255763036883,0.026670300226330386
3,3,w3,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.0007012334680569736,0.01429341259664553,-0.011710377356769231
3,3,w3,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.015593484968002846,0.08500524349151951,-0.09540678230819165
3,3,w3,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.00979762741261686,0.009296901540070335,0.006560841055869327
3,3,w3,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.0007012334680531558,-0.08500396810659072,0.08758700334660868
4,4,w4,-Inf,0.0,1,0.0,0.0,-0.010250569890774056,0.35749109209272545,-0.22817647821911766
4,4,w4,-Inf,0.0,2,1.0,0.0,-0.010250569890774061,0.11907069995926728,0.010243913914341036
4,4,w4,-Inf,0.0,3,1.0,1.0,-0.012749269310682949,0.15662351611628603,0.13938223674913477
4,4,w4,-Inf,0.0,4,0.0,1.0,-0.012749269310682968,0.7460145430446118,-0.45000879017919176
4,4,w4,-Inf,0.0,5,0.2499999999994109,0.0,-0.010250569890774042,-0.6494982843927098,0.7788128982663186
4,4,w4,-Inf,0.0,6,0.4999999999986921,0.0,-0.010250569890774061,0.3554367299312215,-0.2261221160576128
4,4,w4,-Inf,0.0,7,0.7499999999993406,0.0,-0.010250569890774048,0.0476461565498257,0.08166845732378293
4,4,w4,-Inf,0.0,8,1.0,0.2499999999994109,0.05479793349602098,-0.0661886851412647,0.033987350043046365
4,4,w4,-Inf,0.0,9,1.0,0.4999999999986921,0.024910845826332313,-0.009250893059485307,0.009301070680479416
4,4,w4,-Inf,0.0,10,1.0,0.7499999999993406,-0.01592549454189978,-0.08523051771060394,0.23153517668820597
4,4,w4,-Inf,0.0,11,0.7500000000003471,1.0,-0.012749269310682964,0.01153953927007187,0.2844662135953489
4,4,w4,-Inf,0.0,12,0.5000000000020595,1.0,-0.012749269310682945,-0.07157845556978226,0.3675842084352025
4,4,w4,-Inf,0.0,13,0.2500000000010405,1.0,-0.012749269310682968,-0.7039942471345799,1.0
4,4,w4,-Inf,0.0,14,0.0,0.7500000000003471,-0.015925494541975605,0.0817689268729505,0.06453573210524732
4,4,w4,-Inf,0.0,15,0.0,0.5000000000020595,0.024910845825856016,0.006439698955012305,-0.006389521332815744
4,4,w4,-Inf,0.0,16,0.0,0.2500000000010405,0.054797933496135605,0.0006870682470950113,-0.03288840334573454
4,4,w4,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.05479793349610695,-0.0458429535372449,0.013641618438710685
4,4,w4,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.024910845825975074,-0.015654256071015334,0.015704433692911416
4,4,w4,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.01592549454195664,0.4222650262581811,-0.2759603672801324
4,4,w4,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.05479793349607834,0.07621220678435463,-0.1084135418827835
4,4,w4,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.02491084582609418,-0.009609125369249882,0.009659302990845258
4,4,w4,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.0159254945419377,0.08841927092079992,0.05788538805709939
4,4,w4,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.054797933496049694,0.21463893502205975,-0.24684027012038323
4,4,w4,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.024910845826213276,-0.18521429937484452,0.1852644769961394
4,4,w4,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.015925494541918724,-0.6558662735606856,0.8021709325384355
5,5,w5,-Inf,0.0,1,0.0,0.0,-0.08320637979232998,-0.642927266873491,0.3134106478101625
5,5,w5,-Inf,0.0,2,1.0,0.0,-0.0832063797923301,0.3710221249748083,-0.7005387440381374
5,5,w5,-Inf,0.0,3,1.0,1.0,0.01807994718595322,0.2623742339747155,0.25804608666757406
5,5,w5,-Inf,0.0,4,0.0,1.0,0.018079947185953203,-0.07337960540957819,0.5937999260518684
5,5,w5,-Inf,0.0,5,0.2499999999994109,0.0,-0.08320637979233,0.2595596462107614,-0.5890762652740906
5,5,w5,-Inf,0.0,6,0.4999999999986921,0.0,-0.08320637979233003,-0.30098428771266794,-0.028532331350661057
5,5,w5,-Inf,0.0,7,0.7499999999993406,0.0,-0.08320637979233009,0.05074248784512072,-0.3802591069084495
5,5,w5,-Inf,0.0,8,1.0,0.2499999999994109,-0.046288050432753296,0.018153344736265817,0.012466072603957518
5,5,w5,-Inf,0.0,9,1.0,0.4999999999986921,0.008983353437866617,-0.021556363612834917,-0.014695414710323158
5,5,w5,-Inf,0.0,10,1.0,0.7499999999993406,-0.009173791884355536,-0.10017195714059053,0.3561580644426558
5,5,w5,-Inf,0.0,11,0.7500000000003471,1.0,0.018079947185953214,0.9541656316861681,-0.4337453110438775
5,5,w5,-Inf,0.0,12,0.5000000000020595,1.0,0.01807994718595323,0.07561018992857167,0.44481013071371894
5,5,w5,-Inf,0.0,13,0.2500000000010405,1.0,0.01807994718595322,0.45425181430544836,0.06616850633684174
5,5,w5,-Inf,0.0,14,0.0,0.7500000000003471,-0.009173791884337243,0.1578021321210509,0.09818397518213488
5,5,w5,-Inf,0.0,15,0.0,0.5000000000020595,0.00898335343811654,0.035733670085842904,-0.07198544840748315
5,5,w5,-Inf,0.0,16,0.0,0.2500000000010405,-0.04628805043245279,0.10488682733359844,-0.07426740999241924
5,5,w5,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.04628805043252787,-0.013225460968211944,0.04384487830915228
5,5,w5,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.008983353438054061,0.0694776020142783,-0.10572938033629797
5,5,w5,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.009173791884341828,0.3136774450035508,-0.0576913377006454
5,5,w5,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-0.04628805043260309,-0.6082124325578043,0.6388318498985054
5,5,w5,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.008983353437991592,0.011823150571675562,-0.04807492889407479
5,5,w5,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.00917379188434639,0.032294447190681516,0.22369166011194333
5,5,w5,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.046288050432678154,0.10002070862383064,-0.06940129128336826
5,5,w5,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.00898335343792911,-0.012971487760047288,-0.023280290562731176
5,5,w5,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.00917379188435098,-0.7440138926976557,1.0
6,6,w6,-Inf,0.0,1,0.0,0.0,-0.11246437626983376,0.1073972667238148,-0.2697177496567091
6,6,w6,-Inf,0.0,2,1.0,0.0,-0.11246437626983384,0.16831969876457842,-0.33064018169747306
6,6,w6,-Inf,0.0,3,1.0,1.0,0.03689975398648437,0.18889122683100393,0.1973448541917013
6,6,w6,-Inf,0.0,4,0.0,1.0,0.03689975398648424,0.42882895786125586,-0.04259287683855125
6,6,w6,-Inf,0.0,5,0.2499999999994109,0.0,-0.11246437626983374,-0.11773461425022418,-0.04458586868266985
6,6,w6,-Inf,0.0,6,0.4999999999986921,0.0,-0.11246437626983377,-0.041979093944956004,-0.12034138898793828
6,6,w6,-Inf,0.0,7,0.7499999999993406,0.0,-0.11246437626983379,-0.4133582880613599,0.2510378051284656
6,6,w6,-Inf,0.0,8,1.0,0.2499999999994109,0.07763224637104564,-0.20265986402962094,0.1924938437305024
6,6,w6,-Inf,0.0,9,1.0,0.4999999999986921,-0.0510952208408361,-0.035598687317208416,-0.032327646408615685
6,6,w6,-Inf,0.0,10,1.0,0.7499999999993406,-0.04422431302752639,0.2233731785569121,-0.2851778349185283
6,6,w6,-Inf,0.0,11,0.7500000000003471,1.0,0.036899753986484346,0.09445767402768436,0.2917784069950207
6,6,w6,-Inf,0.0,12,0.5000000000020595,1.0,0.03689975398648437,1.0,-0.6137639189772942
6,6,w6,-Inf,0.0,13,0.2500000000010405,1.0,0.036899753986484304,0.1789705888402858,0.2072654921824194
6,6,w6,-Inf,0.0,14,0.0,0.7500000000003471,-0.04422431302734924,0.08697858988432276,-0.1487832462450243
6,6,w6,-Inf,0.0,15,0.0,0.5000000000020595,-0.051095220841656644,-0.0679191772590627,-7.1564671094828156e-6
6,6,w6,-Inf,0.0,16,0.0,0.2500000000010405,0.0776322463712459,0.010626113172364683,-0.02079213347117569
6,6,w6,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.07763224637119587,0.0005352652900974984,-0.010701285588984935
6,6,w6,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.05109522084145155,-0.18044748641728828,0.11252115269120315
6,6,w6,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.04422431302739357,0.28601448988260586,-0.3478191462435358
6,6,w6,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.07763224637114581,-0.3446335345866025,0.3344675142876379
6,6,w6,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.051095220841246416,0.1996551879778556,-0.2675815217038538
6,6,w6,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.04422431302743772,0.022216652091023966,-0.08402130845218245
6,6,w6,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.07763224637109584,-0.37592256746832003,0.36575654716927825
6,6,w6,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.05109522084104118,0.30603751743551194,-0.3739638511614232
6,6,w6,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.0442243130274822,0.12915849623644915,-0.19096315259783653
7,7,w7,-Inf,0.0,1,0.0,0.0,-0.15920704212545017,0.2842493460031051,-0.693105190677575
7,7,w7,-Inf,0.0,2,1.0,0.0,-0.15920704212545048,0.1485782386365872,-0.5574340833110586
7,7,w7,-Inf,0.0,3,1.0,1.0,-0.1693478422935153,-0.12056596030155467,-0.1361873044890471
7,7,w7,-Inf,0.0,4,0.0,1.0,-0.16934784229351516,-0.34977007745556876,0.09301681266496799
7,7,w7,-Inf,0.0,5,0.2499999999994109,0.0,-0.1592070421254503,-0.32927762571739333,-0.07957821895707662
7,7,w7,-Inf,0.0,6,0.4999999999986921,0.0,-0.15920704212545037,0.32312012080890923,-0.73197596548338
7,7,w7,-Inf,0.0,7,0.7499999999993406,0.0,-0.15920704212545037,-0.9189231916634312,0.5100673469889602
7,7,w7,-Inf,0.0,8,1.0,0.2499999999994109,0.10361094691606325,0.1303117672069429,0.023764184738952674
7,7,w7,-Inf,0.0,9,1.0,0.4999999999986921,-0.08417507164604686,-0.06829544510510484,-0.05362504025093328
7,7,w7,-Inf,0.0,10,1.0,0.7499999999993406,0.0015486728098079814,-0.3043037613699469,0.22304308280377053
7,7,w7,-Inf,0.0,11,0.7500000000003471,1.0,-0.16934784229351518,-0.589591113527723,0.3328378487371209
7,7,w7,-Inf,0.0,12,0.5000000000020595,1.0,-0.1693478422935152,-0.9486271636151681,0.6918738988245651
7,7,w7,-Inf,0.0,13,0.2500000000010405,1.0,-0.1693478422935152,0.7166730687459284,-0.9734263335365309
7,7,w7,-Inf,0.0,14,0.0,0.7500000000003471,0.0015486728096364992,-0.1723335268664343,0.09107284829998698
7,7,w7,-Inf,0.0,15,0.0,0.5000000000020595,-0.08417507164673427,-0.23395076733135026,0.11203028197372733
7,7,w7,-Inf,0.0,16,0.0,0.2500000000010405,0.10361094691630776,0.0630133824524179,0.09106256949441376
7,7,w7,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.10361094691624675,-0.08402540635276305,0.23810135829936083
7,7,w7,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.08417507164656247,0.28977069701172214,-0.41169118236894886
7,7,w7,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.0015486728096794338,0.5139798420339307,-0.5952405206003105
7,7,w7,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.10361094691618546,0.5224002000252955,-0.36832424807893227
7,7,w7,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.08417507164639064,0.08950502146055517,-0.21142550681738576
7,7,w7,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.0015486728097221416,-0.34197894638819665,0.2607182678218845
7,7,w7,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.10361094691612448,-0.8459240480538706,1.0
7,7,w7,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.08417507164621882,0.03312684166921587,-0.15504732702565038
7,7,w7,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.0015486728097651753,-0.4889006020663147,0.4076399235000707
8,8,w8,-Inf,0.0,1,0.0,0.0,0.34556292214677364,-0.5080901604794448,-0.42546308187359383
8,8,w8,-Inf,0.0,2,1.0,0.0,0.345562922146773,-0.620553387381008,-0.312999854972048
8,8,w8,-Inf,0.0,3,1.0,1.0,-0.10952336514821474,-0.0891023901988004,-0.006645171943981388
8,8,w8,-Inf,0.0,4,0.0,1.0,-0.10952336514821538,-0.2110962306497452,0.11534866850696969
8,8,w8,-Inf,0.0,5,0.2499999999994109,0.0,0.3455629221467731,-0.6975316038330887,-0.23602163851995395
8,8,w8,-Inf,0.0,6,0.4999999999986921,0.0,0.34556292214677325,-0.3089086143891134,-0.624644627963936
8,8,w8,-Inf,0.0,7,0.7499999999993406,0.0,0.3455629221467731,-0.28382712706104507,-0.6497261152920115
8,8,w8,-Inf,0.0,8,1.0,0.2499999999994109,0.08468413129248827,0.2909453034956666,0.005476716853059722
8,8,w8,-Inf,0.0,9,1.0,0.4999999999986921,-0.2170825532036869,0.1296002951084601,0.12677621389518443
8,8,w8,-Inf,0.0,10,1.0,0.7499999999993406,0.004424649190753627,0.189011360016562,-0.05841343262212853
8,8,w8,-Inf,0.0,11,0.7500000000003471,1.0,-0.10952336514821501,-0.13665440547132662,0.04090684332854944
8,8,w8,-Inf,0.0,12,0.5000000000020595,1.0,-0.10952336514821502,0.08717129615641594,-0.18291885829919233
8,8,w8,-Inf,0.0,13,0.2500000000010405,1.0,-0.10952336514821528,-0.17676542903232245,0.08101786688954635
8,8,w8,-Inf,0.0,14,0.0,0.7500000000003471,0.004424649190970246,0.1058029426975572,0.02479498469616631
8,8,w8,-Inf,0.0,15,0.0,0.5000000000020595,-0.21708255320422748,0.19821313509958866,0.058163373902931303
8,8,w8,-Inf,0.0,16,0.0,0.2500000000010405,0.08468413129065314,-0.7035779796474066,1.0
8,8,w8,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,0.08468413129111232,0.2223934357715057,0.07402858458012294
8,8,w8,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,-0.21708255320409245,0.10422332087703319,0.15215318812576772
8,8,w8,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,0.004424649190915971,0.38918803952598097,-0.25859011213207966
8,8,w8,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,0.08468413129157147,0.16489169310283444,0.13153032724782776
8,8,w8,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,-0.2170825532039574,-0.12208330646641251,0.3784598154694956
8,8,w8,-Inf,0.0,22,0.5000000000012177,0.749999999999844,0.004424649190861774,0.14944040121086558,-0.018842473816786824
8,8,w8,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,0.0846841312920299,0.5156971810862324,-0.21927516073653788
8,8,w8,-Inf,0.0,24,0.749999999999844,0.4999999999995339,-0.21708255320382228,0.09912639037584173,0.1572501186275239
8,8,w8,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,0.004424649190807551,0.1647668042603078,-0.034168876866050295
9,9,w9,-Inf,0.0,1,0.0,0.0,0.42101832958769253,0.008389916637585997,0.09412324248916185
9,9,w9,-Inf,0.0,2,1.0,0.0,0.4210183295876939,0.7276918565558151,-0.6251786974290789
9,9,w9,-Inf,0.0,3,1.0,1.0,0.23586735926675184,0.3547484510292973,0.42782427303297693
9,9,w9,-Inf,0.0,4,0.0,1.0,0.23586735926675292,0.6826986574263881,0.099874066635892
9,9,w9,-Inf,0.0,5,0.2499999999994109,0.0,0.42101832958769325,-0.05521422673994696,0.15772738586669138
9,9,w9,-Inf,0.0,6,0.4999999999986921,0.0,0.4210183295876932,0.4921872698946604,-0.38967411076791936
9,9,w9,-Inf,0.0,7,0.7499999999993406,0.0,0.4210183295876932,-0.2636251921560439,0.3661383512827838
9,9,w9,-Inf,0.0,8,1.0,0.2499999999994109,-0.05463775005354661,-0.023852740171766435,0.1670156628425042
9,9,w9,-Inf,0.0,9,1.0,0.4999999999986921,0.34529696864314247,0.09328547718220774,0.11234444208335952
9,9,w9,-Inf,0.0,10,1.0,0.7499999999993406,-0.03028528135839657,0.2434069874599123,-0.639703891073313
9,9,w9,-Inf,0.0,11,0.7500000000003471,1.0,0.2358673592667522,0.5603912314574258,0.2221814926048499
9,9,w9,-Inf,0.0,12,0.5000000000020595,1.0,0.23586735926675256,-0.21742727593772182,1.0
9,9,w9,-Inf,0.0,13,0.2500000000010405,1.0,0.23586735926675242,0.6171540515632792,0.16541867249899955
9,9,w9,-Inf,0.0,14,0.0,0.7500000000003471,-0.030285281358615655,-0.35776612542272695,-0.03853077818951281
9,9,w9,-Inf,0.0,15,0.0,0.5000000000020595,0.345296968643305,-0.018959499587575313,0.22458941884951036
9,9,w9,-Inf,0.0,16,0.0,0.2500000000010405,-0.05463775005379482,-0.7701892742819902,0.9133521969530592
9,9,w9,-Inf,0.0,17,0.2499999999998184,0.2500000000006332,-0.05463775005373301,-0.23288367658445724,0.37604659925544287
9,9,w9,-Inf,0.0,18,0.2500000000002257,0.5000000000012177,0.34529696864326465,-0.1076002868580254,0.31323020612086955
9,9,w9,-Inf,0.0,19,0.2500000000006332,0.7500000000000954,-0.03028528135856097,-0.6409701658771169,0.24467326226458758
9,9,w9,-Inf,0.0,20,0.4999999999995339,0.2500000000002257,-0.054637750053671,-0.0372947723407822,0.18045769501168415
9,9,w9,-Inf,0.0,21,0.5000000000003757,0.5000000000003757,0.3452969686432242,0.10916851276580077,0.09646140649795033
9,9,w9,-Inf,0.0,22,0.5000000000012177,0.749999999999844,-0.03028528135850621,-0.17705286047762428,-0.21924404313519177
9,9,w9,-Inf,0.0,23,0.7499999999995922,0.2499999999998184,-0.054637750053609095,0.052064412119740534,0.09109851055107934
9,9,w9,-Inf,0.0,24,0.749999999999844,0.4999999999995339,0.3452969686431833,-0.5228848389571548,0.7285147582218131
9,9,w9,-Inf,0.0,25,0.7500000000000953,0.7499999999995921,-0.030285281358451672,0.3779271862074392,-0.7742240898205472
10,10,w10,-Inf,0.0,1,0.0,0.0,-0.2881327992382831,0.1872477943024042,0.22171051837123507
10,10,w10,-Inf,0.0,2,1.0,0.0,-0.2881327992382814,0.3425789034300319,0.06637940924360992
10,10,w10,-Inf,0.0,3,1.0,1.0,0.21540223327576175,0.07273124341237718,0.05718852538901715
